userName,score,at,content
Pengguna Google,2,2025-08-04 14:30:23,knp sih pesan gk bisa di krm alasannya jaringan lh atau apa lh gimn sih
Pengguna Google,3,2025-08-04 11:37:43,"sebenernya udah bagus, tapi tolong dong kasih fitur misal akun kita di block tuh ada tanda"" gitu loh, ntah yg ngeblock tbtb ga ara foto profil di kita atau gmn. jadi biar kita ga bertanya"" yeuuu"
Pengguna Google,3,2025-08-04 10:55:16,terlalu banyak iklannya..
Pengguna Google,1,2025-08-04 07:53:17,"gak sebagus dulu lagi, fitur fitur jadi beda dan gak berguna tampilan jadi membosankan, line game banyak yang di hapus 😓😥"
Pengguna Google,2,2025-08-04 07:09:44,"tolong dong gmna caranya line tidak bisa login, tulisannya verifikasi d blockirrr"
Pengguna Google,5,2025-08-04 07:02:51,"hallo, kenapa tidak bisa menambahkan nomor telepon di aplikasi line saya, mohon bantuannya"
Pengguna Google,1,2025-08-04 06:54:19,"ini aplikasi pesan terjelek yg pernah gue pake, gua pake ini cuma untuk kuliah aja soalnya kebanyakan mahasiswa di univ gw pake ini dan grup kelas juga pake ini. but tbh gua sangat tidak enjoy memakai apl ini, pertama banyak fitur berbayar, kedua apl ini gabisa login dengan sandi aja, harus ada verifikasi dan itu rumit karna akun gua sempet ke log out dan gabisa balik lagi, bahkan gue udah daftar pake 3 akun google karna gabisa login👎"
Pengguna Google,1,2025-08-04 06:33:40,apk gj puqi login doang ribet bener
Pengguna Google,1,2025-08-04 03:24:11,ampas lah nih aplikasi mau login aja di persulit
Pengguna Google,1,2025-08-04 03:12:37,login doang ribet ajg
Pengguna Google,1,2025-08-04 02:46:19,"apk paling pelit, paling ribet, gak salah klu cm dpt skor 3.8.......stiker byr, forward psn loading trs....sampah"
Pengguna Google,3,2025-08-04 01:40:13,setelah bisa login ternyata memo keep saya hilang.. bagaimana mengembalikannya?? sedangkan pencadangan gagal terus
Pengguna Google,1,2025-08-03 22:29:28,tidak bisa scan untuk line di laptop
Pengguna Google,5,2025-08-03 18:30:19,good with gets newfriend in line apps
Pengguna Google,1,2025-08-03 16:55:10,sesudah riset hp saya tidak bisa login lagi sangat menyesal saya menggunakan app line saran jangan gunakan app ini jika tidak mar menyesal
Pengguna Google,5,2025-08-03 16:01:29,sangat bgus
Pengguna Google,1,2025-08-03 15:57:28,"line,please aku butuh bgt sign up. tapi harus pake kode verifikasi dari line, padahal line lama ku di hp baru yg udah mati, pake no hp katanya ngga terdaftar, jadi gimana ih, tutorial nya ngga membantu banget"
Pengguna Google,1,2025-08-03 15:49:30,line nya eror masa nomor telepon tidak terdaftar di negara anda lah saya ini orang indo beli kartu juga di indo
Pengguna Google,1,2025-08-03 15:20:07,"Jelek banget gabisa login, password selalu salah. login pake no tlp harus masukin password login pake gmail ga bisa padahal jelas jelas daftar pake gmail itu, permintaan reset password masuk gmailnya tapi tetep harus reset di app gimana sih APLIKASI PALING GA JELAS. TIDAK MENAWARKAN SOLUSI YANG EFEKTIF. JELEK."
Pengguna Google,2,2025-08-03 13:08:49,"kenapa ya akun saya di blokir teruss. jadinya gabisa masuk line, tolong ini gimana caranya saya butuh line buat tugas. tolong dijawab dan dibantu"
Pengguna Google,1,2025-08-03 10:32:04,apasih login doang susah amat
Pengguna Google,3,2025-08-03 09:23:42,tolong adain story line lagii:(:(:(:(
Pengguna Google,5,2025-08-03 07:00:18,keren
Pengguna Google,1,2025-08-03 06:00:08,buruk!! masa aplikasi post diferd sm edit foto jd hilang!!!😏😭
Pengguna Google,1,2025-08-03 05:39:12,tolong segera diperbaiki masalah batas maksimum pencarian id
Pengguna Google,1,2025-08-03 01:25:32,"Aplikasi tersampah, Apaan coba mau add id line eror tidak diketahui, coba lapor cs eror tidak diketahui, add nomer eror tidak diketahui. gajelas bapuk, ga ada solusi sama sekali buat benerinnya malah solusi ga relevan. hapus aja aplikasinya kalo ga niat bangun app. server sampah"
Pengguna Google,5,2025-08-02 20:54:34,SANGAT MEMBANTU
Pengguna Google,1,2025-08-02 19:37:02,"Tolong Buang sistem yang ribet ini dmna kita login harus konfirmasi ke Handphone lama,gak semua orang beli hp baru hp lamanya gak di jual atau di riset,jadi tolong fitur loginnya di hilangkan saja yang masalah perangkat lama,login pakai email pencet lupa sandi malah suruh masuk ke hp lama buat ganti harusnya kan bisa kirim email verifikasi untuk mengubah kata sandi jadi tolong kalau mau rating bagus jangan mempersulit pengguna.semakin d persulit semakin jelek ratingmu di playstore.Tolong percpt"
Pengguna Google,4,2025-08-02 17:12:31,Kenapa saya susah sekaki untuk masuk padahal baru install harus sudah versi terbaru eh malah disuruh update lagi
Pengguna Google,1,2025-08-02 14:50:39,kenapa selalu error??
Pengguna Google,5,2025-08-02 08:47:20,jangan hilang yaa
Pengguna Google,1,2025-08-02 01:26:12,Kenapa tdk dapat mendaftarkan nomor hp ? parah
Pengguna Google,4,2025-08-02 00:55:22,bisa buat kmunikasi lwat aplikasi ini dri luar ngara
Pengguna Google,1,2025-08-01 20:24:44,"story wei , biar ga gabut amat main line"
Pengguna Google,5,2025-08-01 16:29:49,sejak fitur voom dihapus jadi gasuka sama line
Pengguna Google,1,2025-08-01 13:04:45,Asli lokasi ke sekitar JELEK BANGET. suka berubah2. yg jauh jadi dekat. yang dekat jadi jauh.. padahal aplikasi line aplikasi lama. tapi fitur ke sekitar aja kalah bagus dengan aplikasi lain.. jangan didownload guys
Pengguna Google,5,2025-08-01 12:55:34,baik
Pengguna Google,1,2025-08-01 10:45:57,"gua bakal kasih bintang 5 kalo perlu bintang 100 kalo balikin lagi login pake fb, ok"
Pengguna Google,5,2025-08-01 06:30:22,tiba2 tidak ada akun yang terdaftar dengan nomor telepon yang dimasukkan. KOCAKKKKKKKKKK GILE LUUUU. MAKE YA LUUUUU? NGOPLOS LU?
Pengguna Google,1,2025-08-01 06:27:59,setiap masuk grup melalui link pasti eror
Pengguna Google,5,2025-08-01 06:21:46,bagus
Pengguna Google,1,2025-08-01 05:46:15,"aplikasi sampah, pindah akun aja susah bener harus dpt verif dr perangkat sebelumnya dulu"
Pengguna Google,5,2025-08-01 05:38:25,line memang bagus sinyal dan jaringan Kuat walau pun lagi hujan
Pengguna Google,1,2025-08-01 05:35:35,"terlalu sulit login line,, gk menyenangkan sekali"
Pengguna Google,1,2025-07-31 18:39:39,"gajelas, login aja dipersulit, harus tautin ke line di perangkat utama, lahh kan mau login ya otomatis ya gada line di perangkat manapun."
Pengguna Google,1,2025-07-31 16:19:25,notif nya suka ga masuk
Pengguna Google,1,2025-07-31 12:16:52,"akun saya tiba2 ditangguhka, padahal saya tidak melakukan pelanggaran apapun sudah lebih dari 7 kaya gini tidak ada info apa2, tidak ada kontak untuk pengaduan. mana kerjaan lagi banyak disana mohon untuk kejelasannya"
Pengguna Google,1,2025-07-31 04:01:01,"woy yang bener aja mau login dipersulit, saya abis log out, terus pas mau login lagi harus minta kode? lah saya aja baru log out cuy, lu kasih kode di Line ya mana bisa saya lihat, udah 2x loh saya ganti akun cuman karena TERLALU RIBET untuk login, saya juga pakai akun google, saya ketik sandi yang saya yakin itu benar malah salah, pilih opsi lupa sandi, kodenya di kirim di Line juga, walawe suka suka kalian lah, udah nyerah saya sama ni aplikasi"
Pengguna Google,2,2025-07-31 03:19:29,tolong diperbaiki lagi line nya dulu padahal banyak fitur bagus knp skrng di hilangin semua. blm apa² udh kena pelanggaran pesan gk bis dikirim padahal akun baru. makin gk jelas padahal chatting di line lebih menarik dibanding Wa. tolong diperbaiki lagi 🙏
Pengguna Google,5,2025-07-30 23:06:29,bagus
Pengguna Google,2,2025-07-30 16:26:25,"udah gak jaman,aplikasi tua"
Pengguna Google,1,2025-07-30 15:43:08,"hp hilang / rusak gak bisa login.. percuma ingat sandi. mohon dibenahi, setidaknya bisa dapat verivikasi melalui email.."
Pengguna Google,1,2025-07-30 13:33:59,Kenapa tidak bisa menambahkan teman ya? Terus waktu mengirim pesan juga ternyata pesan saya tidak terkirim. Padahal jaringan lancar
Pengguna Google,2,2025-07-30 11:13:35,"Udah ga bisa tulis status, ga oke"
Pengguna Google,1,2025-07-30 11:07:31,makin gak asik
Pengguna Google,1,2025-07-30 08:12:03,"udah mah fitur2 di hilangkan, terus mau login aja susah... verifikasi harus dari device sebelumnya. anehh...."
Pengguna Google,1,2025-07-30 06:35:52,"adakan lagi login menggunakan email, nyusahin orang aja, beberapa bulan yg lalu padahal masih bisa pake email, pas di coba udah gk bisa lagi.."
Pengguna Google,1,2025-07-30 01:21:22,"sering banget error, padahal nggak di apa apa in. nggak jelas masalah nya apa"
Pengguna Google,5,2025-07-29 20:56:02,kakak admin. tolong bntuan nya akun lama saya tertaut melalui Facebook TPI sekarang tidak bisa login lewat Facebook mohon bantuan nya untuk saya masuk akun lama saya🙏
Pengguna Google,1,2025-07-29 17:52:36,"hi, tolong kembalikan line ke sedia kala ya. bcs apk ini bkin ak nyaman bgtt dari jaman dlu, tapi makin kesini makin aneh dan banyak bgtt fiturnya yang dihapus, kenapa coba? pdhl fitur' yang sebelumnya ada ini itu bagus, tlng ya balikin aja ke sedia kala"
Pengguna Google,1,2025-07-29 16:32:47,"maaf saya beri bintang 1 karena line makin kesini makin hambar dan tidak asik,sangat membosankan"
Pengguna Google,1,2025-07-29 15:09:14,sangat sulit untuk login....
Pengguna Google,1,2025-07-29 14:20:28,"jelek bgt, sering eror"
Pengguna Google,1,2025-07-29 12:20:08,Mohon agar fitur-fitur LINE seperti Open Chat dapat dikembalikan.
Pengguna Google,1,2025-07-29 10:41:18,Aplikasi dah lama tapi daftar mau masuknya. lelet kayak gak diperbarui
Pengguna Google,1,2025-07-29 09:29:18,"sampah, kritik saya sudah terwakili orang banyak sepertinya"
Pengguna Google,4,2025-07-29 09:09:52,gk bisa daftar akun gua. pas klik daftar pake google muter-muter terus gaada ujung
Pengguna Google,1,2025-07-29 08:24:28,"sepet di logout kan di unistall,eh pas install ulang dan mau masuk lagi malah disuruh verifikasi pindah akun dan dpttin kode pindah akun di line utama . kan udh di logout gimana coba liat kode nya😭😭"
Pengguna Google,3,2025-07-29 08:10:09,Lancar
Pengguna Google,2,2025-07-29 06:16:19,sayang sekali sekarang tidak bisa buat story di line jd maff cuma bintang 2
Pengguna Google,5,2025-07-29 04:45:50,"Sorry to give a 2 star, i was updated line to version 7.16.3, but still can't received notification when chat is coming. Please fix this problem. Thanks"
Pengguna Google,5,2025-07-29 03:44:34,nice
Pengguna Google,4,2025-07-29 02:11:46,semoga lancar
Pengguna Google,1,2025-07-28 22:09:59,"dulu login line pake nomor Hp dan hp lama udh di jual .. sekarang mau login pake hp baru dgn nomor yang sama tapi ga bisa dan harus di daftarin dulu email sama password nya di hp lama .. sedangkan Hp lama udh terjual .. ga bisa login kan padahal udh verifikasi pake nomor hp .. ribet,"
Pengguna Google,1,2025-07-28 15:12:26,line jelek gilak eror mulu tolong perbaiki ya 🙏
Pengguna Google,1,2025-07-28 15:07:07,"APK PALING SAMPAH, BANYAK DATA ILANG KARENA RIBET LOGIN NYA PAKAI DEVICE LAMA DAN SKRNG MALAH GAK BISA LOGIN LAGI. PERCUMA PAKAI GMAIL DLL KLAU HARUS VERTIFIKASI LEWAT PERNGKAT LAMA. UDH CABUT AJA APLIKASI NYA DARI PLAYSTORE PERCUMA NGESELIN. YG LAIN ENAK SIMPLE BISA AKSES MASUK SELAGI DATA EMAIL ATAU NOTELF ADA"
Pengguna Google,1,2025-07-28 14:56:09,saya tidak bisa menambakan nomer telpon
Pengguna Google,4,2025-07-28 12:30:14,"sering banget force closee, perbaiki bang.. gak seru chat sama ayang kalau force close mulu."
Pengguna Google,5,2025-07-28 12:16:53,Interaksi dengan teman dari negara lain jadi lebih mudah 👌
Pengguna Google,1,2025-07-28 10:10:31,error tidak jelas
Pengguna Google,1,2025-07-28 09:44:24,"saat mau login eror terus jadinya ga bisa login ke akun lama((, pas bikin id jugaa gabisa truss"
Pengguna Google,1,2025-07-28 07:06:31,tidak berfungsi di perangkat android versi 7 ( Nougat)
Pengguna Google,5,2025-07-28 04:14:32,"dah ga asik lagi tanpa timeline story, shrsnya dikembangkan malah dihilangkan di negara2 tertentu, mati segan hidup tak mau🫣"
Pengguna Google,5,2025-07-27 19:24:43,Line bangkitlah
Pengguna Google,5,2025-07-27 15:39:24,min kembaliin fitur timeline story plissss :( aku lebih sukaa kalau ada fitur itu taukkk :(
Pengguna Google,1,2025-07-27 14:59:03,lupa pass ruet banget jaman skrg makin ga nyaman dipake
Pengguna Google,4,2025-07-27 13:58:11,"hallo min,, kenapa tidak bisa login diperangkat baru? padahal nomor masih sama. saya juga udah gapunya akses ke perangkat lama. terima kasih"
Pengguna Google,1,2025-07-27 12:29:30,"kenapa ya gua gabisa login atau daftar, selalu buffering mulu ga masuk masuk gua tinggal sejam aja tetep buffering, mohon kasi tau saran agar bisa login🙏🏻"
Pengguna Google,1,2025-07-27 03:56:56,TOLONG PERBAIKI AKUN SAYA DI LINE. SAYA TIDAK BISA MENGIRIM PESAN DI SEMUA OBROLAN
Pengguna Google,5,2025-07-26 21:31:38,Ini sangat bagus
Pengguna Google,1,2025-07-26 11:10:45,"soalnya suaranya suka hilang tiba tiba, pas my istri mo cerita, jadi bedmud duluan gara'' suaranya yang hilang lagi"
Pengguna Google,1,2025-07-26 11:03:41,connection error mulu
Pengguna Google,4,2025-07-26 10:31:05,kenapa notifnya jadi telat masuk yaa padahal udah di update lohhh
Pengguna Google,1,2025-07-26 09:10:53,"Tambah parah, jadi misal Ponsel kita hilang / reset. maka akun kita angus juga karna harus verifikasi dari Ponsel lama yg masih ada akun tsb. hilang kawan nearby ku gara² verifikasi gajelas ini. balikan ajalah pake otp sms gitu ato by email."
Pengguna Google,1,2025-07-26 09:09:48,"Line smakin parah padahl sering banget ada pmbaruan tp ttp aja jlk...tmbah pertemanannya susah hrs pake id dan no hp, ga kaya dulu, tinggl tambah tar d add ga bisa tambah teman otomatis sllu No telpon tdak dapt ditambhkan di negara/wilayah anda"
Pengguna Google,1,2025-07-26 07:42:12,benerin lah masa mau login malah muter terus
Pengguna Google,1,2025-07-26 07:23:39,baru ganti device ga bsa login stak di loading ga bsa daftar atau loggi juga aplikasi ampas
Pengguna Google,1,2025-07-26 03:52:33,kecewa bngt akunku tdk bisa dibuka yg mna bnyk aku save file².. tolong tautkan lg dr facebook
Pengguna Google,2,2025-07-26 01:03:10,"salah satu alasan pake line karna ada spill bill,, ehh skg malah sering gagal unggah bill jadi males"
Pengguna Google,1,2025-07-25 23:57:26,"Aplikasi sangat berat, bug sering terjadi dan saya dianggap keluar dari grup padahal saya masih di dalam grup itu sehingga saya tidak bisa membuka album atau catatan"
Pengguna Google,1,2025-07-25 19:38:45,"kecewa sih, ribet banget pindah akun nya. soalnya ngak ada opsi kirim otp ke email / hp sendiri harus line di akun nya"
Pengguna Google,1,2025-07-25 16:54:10,kasih bintang 1 karena fitur timeline udah gak ada. padahal itu bagian serunya.
Pengguna Google,5,2025-07-25 16:41:21,bikin lebih bagus lagi
Pengguna Google,1,2025-07-25 15:25:16,tidak ada tombol log outtt
Pengguna Google,3,2025-07-25 13:38:34,ribet
Pengguna Google,1,2025-07-25 11:49:39,saya lupa password gabisa verfikasi padahal log in pake nomor hp dan masih aktif nomor nya kenapa se sulit itu!!!!!
Pengguna Google,5,2025-07-25 11:17:48,ok
Pengguna Google,5,2025-07-25 09:28:46,not good 😭 kembalikan line aku yg dulu
Pengguna Google,1,2025-07-25 08:09:52,gak bisa tambah nomer hp
Pengguna Google,1,2025-07-25 07:43:35,aplikasi error mulu
Pengguna Google,1,2025-07-24 17:40:52,"Ribet banget persulit daptarnya.. kayak nya evex keluar tutup di Indonesia Line nya... ya tutup aja lah, yang pake kebanyakan Bocil Bocil sekolah"
Pengguna Google,5,2025-07-24 17:31:26,pls jgn pergi dri indonesia
Pengguna Google,2,2025-07-24 17:25:13,Apakah tidak bisa login menggunakan akun fb ka? 😭😭 pleas gimana caranya?
Pengguna Google,1,2025-07-24 14:59:40,aplikasi gajelas udah di tambahin pake no baru tetep gabisa masuk gajelas lu
Pengguna Google,3,2025-07-24 13:15:25,"Hp saya perangkatnya sudah tdk kompatibel,pdhl line lama saya tdk bs dibuka,mau download kembali,ada yg bs membantu saya caranya bagaimana download atau buka di perangkat laen"
Pengguna Google,1,2025-07-24 13:12:57,"tolong buat dep line,kenapa saya gk bisa login ,malah di suruh nunggu 8 hari buat login lagi????tolong di perbaiki secepat nya"
Pengguna Google,1,2025-07-24 09:40:41,tiba tiba akun ku malah terkunci
Pengguna Google,1,2025-07-24 07:54:34,"saya berharap line kembali seperti dulu lagi, line voom dan line story"
Pengguna Google,1,2025-07-24 00:53:44,Samsung S25 Tidak bisa login menggunakan Gmail. Stuck mutar terus
Pengguna Google,1,2025-07-24 00:30:21,nyusahin. update malah gabisa login gajelas
Pengguna Google,5,2025-07-23 23:11:42,mNtap
Pengguna Google,1,2025-07-23 22:29:54,kenapa banyak fitur2 dihapus yah. tolong lah jangan dihapus2 fitur2nya. sudah bagus fitur2nya malah dihapus
Pengguna Google,1,2025-07-23 14:57:20,"Telpon mati sendiri, juga gambar putus-putus macet, belum kalau suara dan gambar tidak sincron"
Pengguna Google,4,2025-07-23 14:26:30,"aplikasi bagus sekali namun sayangnya tidak ada sticker jomok, nanti kalo udah ada stiker jomok aku kasih bintang lima ya garena."
Pengguna Google,2,2025-07-23 14:11:57,tolong sediakan kembali nomor telepon di wilayah Indonesia😭
Pengguna Google,2,2025-07-23 12:38:41,"sekarang udah ngga bisa posting foto ya, padahal suka banget pake line eh malah fiturnya bayak yg udah ngga ada."
Pengguna Google,1,2025-07-23 12:15:41,selalu error
Pengguna Google,4,2025-07-23 10:45:58,LINE にはメッセージストーリー機能や、相手が忙しいときに友達がメッセージを送ったときに既読機能などを追加してほしいです。
Pengguna Google,5,2025-07-23 09:40:07,Good
Pengguna Google,1,2025-07-23 08:35:27,"gimana sihh udh 1bulan lebih tidak bisa mengirim pesan,padahal isi pesan nya penting harus di baless"
Pengguna Google,1,2025-07-23 04:19:49,Lupa kata sandi tapi di puter puter lewat email tetep aja gak kebuka padahal nomor telpon juga ada
